geoshape_city_id,名称,郡,出典
10D0050143,中島村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050144,中尾村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050145,中里村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050146,長岡村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050147,鳥羽村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050148,塚田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050149,島野村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050150,東国分村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050151,東明屋村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050152,棟高村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050153,湯上村/湯ノ上村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050154,湯中子村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050155,内藤分村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050156,南下村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050157,南新波村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050158,南大類村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050159,南牧村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050160,日高村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050161,萩原村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050162,柏木沢村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050163,白井村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050164,白岩村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050165,白川村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050166,箱田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050167,八幡原村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050168,八木原村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050169,半田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050170,板井村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050171,飯塚村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050172,浜尻村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050173,浜川村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050174,富岡村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050175,福島村,群馬郡/西群馬郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050176,保渡田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050177,北下村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050178,北原村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050179,北新波村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050180,北牧村,群馬郡/西群馬郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050181,本島名村/元島名村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050182,綿貫村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050183,野良犬村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050184,矢原村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050185,矢中村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050186,矢島村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050187,有馬村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050188,与六分村/與六分村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050189,冷水村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050190,和田山村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050191,和田田中村/和田多中村/和田々中村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050192,横手村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050193,下阿内村,群馬郡/東群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050194,下佐鳥村,群馬郡/東群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050195,宮地村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050196,後閑村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050197,紅雲分村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050198,市之坪村/市ノ坪村/市坪村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050199,宗甫分村/宗浦分村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050200,上佐鳥村,群馬郡/東群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050201,新堀村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050202,前代田村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050203,朝倉村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050204,天川原村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050205,徳丸村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050206,房丸村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050207,力丸村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050208,六供村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050209,橳島村,群馬郡/東群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0060001,永井村,吾妻郡,明治19年便覧 (1886)
10D0060002,原岩本村,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0060003,合瀬村,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0060004,三原村,吾妻郡,明治19年便覧 (1886)
10D0060005,松谷村,吾妻郡,明治19年便覧 (1886)
10D0060006,上須川村,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0060007,西峰須川村,吾妻郡,明治19年便覧 (1886)
10D0060008,太子村/大子村,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0060009,大津村,吾妻郡,明治19年便覧 (1886)
10D0060010,大道新田村/大道新田,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0060011,東峰須川村,吾妻郡,明治19年便覧 (1886)
10D0060012,栃窪村/栃久保村,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0060013,萩生村,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0060014,峰須川村,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0060015,本宿村,吾妻郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0060016,應桑村,吾妻郡,明治19年便覧 (1886)
10D0070001,安堀村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070002,伊与久村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070003,下植木村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070004,下触村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070005,下武士村,佐位郡,寛文郷帳 (1668) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070006,下淵名村,佐位郡,元禄郷帳 (1696) / 明治19年便覧 (1886)
10D0070007,間野谷村/間之谷村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070008,宮下村,佐位郡,元禄郷帳 (1696)
10D0070009,曲沢村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070010,五目牛村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070011,香林村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070012,国定村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070013,今井村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070014,今泉村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070015,市場村,佐位郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070016,小此木村,佐位郡,寛文郷帳 (1668) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070017,小柴村,佐位郡,元禄郷帳 (1696)
10D0070018,小保方村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0070019,上植木村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070020,上田村,佐位郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070021,上武士村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070022,上淵名村,佐位郡,元禄郷帳 (1696) / 明治19年便覧 (1886)
10D0070023,西久保村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070024,西小保方村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070025,西野村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070026,赤堀市場村,佐位郡,寛文郷帳 (1668)
10D0070027,太田村/大田村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070028,中島村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070029,田部井村,佐位郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070030,田辺谷村,佐位郡,寛文郷帳 (1668)
10D0070031,東小保方村,佐位郡,明治19年便覧 (1886)
10D0070032,東新井村,佐位郡,元禄郷帳 (1696) / 明治19年便覧 (1886)
10D0070033,波志江村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070034,八坂村,佐位郡,元禄郷帳 (1696)
10D0070035,百々村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070036,淵名村,佐位郡,寛文郷帳 (1668) / 天保郷帳 (1834)
10D0070037,保泉村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070038,堀之下村/堀下村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070039,木島村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070040,野村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0070041,蓮村/八寸村,佐位郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080001,安楽土村,山田郡,明治19年便覧 (1886)
10D0080002,安良岡村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080003,一本木村/壱本木村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080004,塩原村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080005,沖之郷/沖ノ郷/沖郷/沖之郷村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080006,下久方村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080007,下広沢村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080008,下小林村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080009,下新田村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080010,下仁田山村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080011,丸山村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080012,吉沢村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080013,久方村,山田郡,寛文郷帳 (1668)
10D0080014,桐原村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080015,桐生新町,山田郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080016,古氷村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080017,荒戸村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696)
10D0080018,高沢村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080019,高津戸村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080020,今泉村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080021,三堀村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080022,山地村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080023,山田村,山田郡,明治19年便覧 (1886)
10D0080024,市場村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080025,若林村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080026,小倉村,山田郡,寛文郷帳 (1668)
10D0080027,小平村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080028,上久方村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080029,上桐原村,山田郡,寛文郷帳 (1668)
10D0080030,上広沢村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080031,上小林村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080032,上仁田山村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080033,植木野村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080034,新宿村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080035,新町村,山田郡,寛文郷帳 (1668)
10D0080036,須永村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080037,西小倉村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080038,石原村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080039,浅原村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080040,浅部村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080041,村松村,山田郡,天保郷帳 (1834)
10D0080042,大間々新田村,山田郡,寛文郷帳 (1668)
10D0080043,只上村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080044,中広沢村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080045,中仁田山村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080046,長尾根村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080047,堤村,山田郡,天保郷帳 (1834)
10D0080048,天王宿村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080049,天沼新田村,山田郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080050,東金井村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080051,東今泉村,山田郡,明治19年便覧 (1886)
10D0080052,東小倉村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080053,東長岡村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080054,二軒在家村/二間在家村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080055,二渡村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080056,如来堂村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080057,八重笠村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080058,富若村,山田郡,明治19年便覧 (1886)
10D0080059,富田村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080060,蕪町新田村,山田郡,寛文郷帳 (1668)
10D0080061,蕪町村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080062,本宿村,山田郡,天保郷帳 (1834)
10D0080063,名久木村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080064,茂木村/茂手木村,山田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080065,矢場村/矢島村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886) / 寛文郷帳 (1668) / 元禄一六年上野国一国高辻 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080066,矢田堀村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080067,矢部村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0080068,竜舞村,山田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080069,大町村,山田郡,寛文郷帳 (1668) / 元禄一六年上野国一国高辻 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080070,荒金村,山田郡,寛文郷帳 (1668) / 元禄一六年上野国一国高辻 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0080071,上菱村,山田郡,寛文郷帳 (1668)
10D0080072,下菱村,山田郡,寛文郷帳 (1668)
10D0090001,阿久津村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090002,阿佐美村/阿左美村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090003,阿左村/阿佐村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090004,安養寺村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090005,押切村,新田郡,寛文郷帳 (1668) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090006,押田村,新田郡,元禄郷帳 (1696)
10D0090007,沖野村/沖之村/中野村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090008,下江田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090009,下田中村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090010,下田島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090011,下浜田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090012,加波村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090013,嘉祢村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090014,花香塚村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090015,間野村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090016,岩松村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090017,岩瀬川村,新田郡,寛文郷帳 (1668) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090018,岩瀬村,新田郡,元禄郷帳 (1696)
10D0090019,寄合村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090020,亀岡村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090021,久々宇村,新田郡,天保郷帳 (1834)
10D0090022,久々村,新田郡,元禄郷帳 (1696)
10D0090023,久宮村,新田郡,明治19年便覧 (1886)
10D0090024,久仁村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090025,宮内村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090026,牛沢村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090027,境村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
